22698
-0.2169196	-0.3661628	-0.02430184
-0.2128872	-0.3661628	0.03618024
-0.212832	-0.3651272	-0.02234028
-0.1986116	-0.3655636	0.00452256
-0.1929444	-0.3658904	-0.0308406
-0.1919632	-0.36431	-0.033238
-0.1879856	-0.3653456	0.01013492
-0.1821008	-0.3663808	0.001416756
-0.1790496	-0.3652364	-0.0617356
-0.1683708	-0.3652364	-0.0478956
-0.1610144	-0.3654544	-0.01226004
-0.2498308	-0.3621304	0.02304864
-0.2399684	-0.3630028	0.001907088
-0.239586	-0.3622944	-0.01062524
-0.2363168	-0.3630028	0.00860924
-0.236044	-0.3622944	-0.01226004
-0.2290152	-0.363166	0.03056808
-0.2226396	-0.3640924	-0.0093176
-0.2216052	-0.3626756	0.0312218
-0.2186088	-0.3634384	-0.00681108
-0.2109248	-0.3628932	0.0390682
-0.1976304	-0.3638744	-5.44584E-05
-0.1975756	-0.3637108	-0.002125132
-0.1953424	-0.3639832	-0.03421888
-0.1950148	-0.3637656	-0.02996864
-0.1949596	-0.3637656	-0.02795264
-0.194416	-0.3628932	-0.02637248
-0.194198	-0.3623488	-0.03258408
-0.1701684	-0.363384	-0.0162376
-0.1665716	-0.3623488	-0.0545976
-0.2527724	-0.36115	0.02010624
-0.2418756	-0.3603324	0.00664748
-0.2307044	-0.3597876	0.0264814
-0.2245468	-0.361586	0.02620892
-0.2245468	-0.3613676	0.02179528
-0.2243292	-0.3612044	0.03421868
-0.224276	-0.3610408	0.02991416
-0.2237856	-0.3602236	0.02348452
-0.220734	-0.3615316	0.0454432
-0.2205696	-0.3607136	-0.002179588
-0.2200788	-0.360278	0.0427188
-0.2170824	-0.3607688	-0.003868636
-0.2139764	-0.3619128	0.0399944
-0.2134856	-0.3606048	-0.02010624
-0.2033524	-0.3616948	0.002234048
-0.198884	-0.360278	0.00441344
-0.1988292	-0.3601692	0.000163376
-0.1960508	-0.36115	0.000871752
-0.1644464	-0.359842	-0.00888172
-0.1578	-0.3604416	-0.00375972
-0.2297236	-0.3582076	0.0321482
-0.223022	-0.358698	-0.00370526
-0.2192076	-0.3584252	-0.00506756
-0.2190444	-0.3580984	-0.00741052
-0.2123416	-0.3590792	0.0409208
-0.2089096	-0.3594608	0.03972212
-0.2044964	-0.3578264	0.0374336
-0.2008448	-0.3577172	0.0051218
-0.2007364	-0.357608	0.03792396
-0.1975756	-0.3580984	0.001580128
-0.1947968	-0.3594064	0.00653856
-0.1923988	-0.3592976	-0.041466
-0.186732	-0.3575536	0.0107886
-0.181828	-0.3592976	-0.0317668
-0.18112	-0.3577716	-0.0587384
-0.1784508	-0.3590792	-0.0598832
-0.1641736	-0.3585892	-0.0538892
-0.1526768	-0.3578264	-0.0040322
-0.2401312	-0.3573356	0.00746496
-0.2362088	-0.3567908	0.003596136
-0.231576	-0.3552648	0.0264814
-0.2286344	-0.3561916	0.02909688
-0.2256928	-0.3570632	-0.00087196
-0.22542	-0.3568452	-0.00670216
-0.224384	-0.3554288	0.0501836
-0.2177908	-0.3561368	0.03062256
-0.2146312	-0.3569544	0.0458248
-0.2140312	-0.355592	0.028661
-0.2040604	-0.3570088	0.03895928
-0.2007916	-0.3566272	-0.03007776
-0.2005188	-0.3555376	-0.0484948
-0.2001364	-0.3556468	-0.02833404
-0.188912	-0.355156	0.00517628
-0.1767064	-0.3565728	-0.03236628
-0.1620484	-0.3553196	-0.0487128
-0.1584536	-0.3552104	-0.0500752
-0.1583984	-0.3551016	-0.0520368
-0.2416576	-0.3539028	-0.01067968
-0.2376784	-0.3532492	0.00800976
-0.2374608	-0.3529764	0.001961548
-0.234574	-0.3543388	0.02969612
-0.2339736	-0.3533036	0.03133092
-0.2338108	-0.352922	0.00648412
-0.2307044	-0.3537392	0.02784348
-0.2272176	-0.3539576	0.03252964
-0.224166	-0.354666	-0.003650804
-0.2237856	-0.3542844	0.047514
-0.2236208	-0.3538484	-0.0058304
-0.2200788	-0.354012	-0.01945252
-0.219916	-0.3537936	0.0457704
-0.198066	-0.3530856	0.00544876
-0.1953956	-0.3544476	0.00828228
-0.1851524	-0.3548292	0.00773728
-0.182046	-0.3536304	-0.0585208
-0.180684	-0.3532492	0.01155144
-0.1746364	-0.353358	-0.03127648
-0.1707668	-0.3529764	-0.00697464
-0.1649916	-0.3549928	-0.003160468
-0.1610144	-0.3541756	-0.00697464
-0.1610144	-0.3541208	-0.00904512
-0.1609592	-0.35423	-0.002724384
-0.1606336	-0.3536304	-0.000980876
-0.1542032	-0.354012	-0.0520368
-0.153222	-0.3528676	-0.002288508
-0.261	-0.3522136	0.03890484
-0.2441088	-0.3521592	-0.0156928
-0.2402944	-0.351778	0.00713804
-0.2399136	-0.351124	0.0028333
-0.2361536	-0.3507968	0.00926296
-0.2295056	-0.3515052	0.03078592
-0.2293428	-0.351342	0.02871544
-0.22907	-0.3509608	-0.0180902
-0.196704	-0.3505792	0.01046164
-0.191092	-0.351614	-0.044626
-0.1837356	-0.3524864	0.01073416
-0.1624308	-0.3507424	-0.002615464
-0.1595976	-0.3515052	-0.0478956
-0.1569268	-0.3526496	-0.049094
-0.2604548	-0.35047	0.0187984
-0.259748	-0.3494352	0.0222858
-0.2494484	-0.3494352	0.02059656
-0.2459612	-0.3493804	0.0033783
-0.2389324	-0.3493804	0.00817316
-0.2383336	-0.3485084	-0.01651008
-0.227816	-0.3489988	0.0482768
-0.1998636	-0.3499796	0.00991688
-0.196704	-0.3503068	-0.02223136
-0.1953424	-0.3482904	0.01166056
-0.1937076	-0.3503068	-0.0435364
-0.1883664	-0.3485084	0.02898776
-0.1826464	-0.3491624	-0.0581392
-0.178504	-0.34889	-0.00626628
-0.178396	-0.3486176	-0.01008044
-0.1755624	-0.3498708	0.000599252
-0.1715848	-0.348454	-0.02882436
-0.164774	-0.3485628	-0.0440812
-0.162376	-0.35047	-0.0447896
-0.2449268	-0.3475276	0.00642964
-0.2412204	-0.3473644	0.00915404
-0.2407848	-0.3466016	0.00681108
-0.234574	-0.3481816	0.03056808
-0.2300512	-0.3465472	0.03645272
-0.2268368	-0.3469828	0.03912264
-0.2234028	-0.3473644	-0.00092642
-0.209182	-0.3477456	-0.0411388
-0.191092	-0.3472556	0.0076828
-0.1874404	-0.34622	-0.02844296
-0.1843888	-0.3466016	-0.02991416
-0.180684	-0.3461656	-0.04103
-0.180576	-0.3461656	-0.0292058
-0.1777424	-0.3476368	-0.00855476
-0.1608512	-0.3481816	-0.001525672
-0.160088	-0.3467648	-0.0557964
-0.2776188	-0.345076	0.02016068
-0.2499388	-0.343986	0.003923096
-0.2365344	-0.3452936	0.00855456
-0.2287972	-0.3445308	0.0475684
-0.2184992	-0.3452936	-0.01509332
-0.1973576	-0.3457296	-0.02239472
-0.1972496	-0.345348	0.01198732
-0.1840084	-0.3458932	-0.0437544
-0.1829192	-0.3441496	-0.0579756
-0.17954	-0.345076	-0.000218042
-0.176326	-0.345566	0.00441344
-0.2822516	-0.3414252	0.03329248
-0.2800164	-0.3433324	0.02277616
-0.2763116	-0.3428964	0.02141384
-0.241766	-0.3421336	0.0063752
-0.2388776	-0.3432776	0.00942652
-0.2378432	-0.3414796	0.0105708
-0.2351728	-0.3430596	0.00980796
-0.227926	-0.3428416	0.0447896
-0.192018	-0.34246	-0.0290424
-0.1849892	-0.342188	-0.03171236
-0.178504	-0.3426784	-0.0500752
-0.1543112	-0.3429508	-0.001144252
-0.1510968	-0.3434956	-0.002288508
-0.2787096	-0.3411528	0.02397488
-0.2541892	-0.3395728	-0.01634652
-0.2440008	-0.3403356	-0.01858056
-0.2407848	-0.3407712	-0.010026
-0.2407848	-0.3407168	0.01002576
-0.24073	-0.3405532	-0.00828228
-0.2405668	-0.3401716	0.01356768
-0.2156108	-0.3405532	-0.01874412
-0.2081464	-0.3391364	0.0313854
-0.186514	-0.3392456	0.0104072
-0.1837904	-0.3400628	-0.0557964
-0.1805212	-0.34039	-0.0492576
-0.1566544	-0.3412072	-0.002125132
-0.1564364	-0.3407712	-0.000435876
-0.153222	-0.3410984	0.000163376
-0.1458656	-0.3406076	-0.00484952
-0.2874812	-0.3381016	0.1555648
-0.2466148	-0.3387004	-0.01362212
-0.2216052	-0.3378288	0.03923156
-0.1890216	-0.3374476	0.01144252
-0.185588	-0.337502	-0.0493124
-0.1821556	-0.3378288	0.0124234
-0.1653192	-0.3382648	-0.00713804
-0.151152	-0.3376652	-0.0109522
-0.1472292	-0.3370112	-0.002724384
-0.248414	-0.3358672	-0.01918
-0.2310872	-0.335922	0.02473768
-0.2310872	-0.3359764	0.0229942
-0.2303236	-0.3349956	-0.00544896
-0.2020436	-0.3345596	0.0337828
-0.170604	-0.3358672	-0.003051344
-0.1571996	-0.3363576	0.00899064
-0.1529492	-0.3347228	-0.00092642
-0.2840488	-0.33238	0.0551968
-0.263616	-0.3331428	0.03792396
-0.2599108	-0.3335244	0.0703448
-0.243946	-0.3343416	-0.01928892
-0.176216	-0.3336332	0.008936
-0.1689144	-0.3329792	0.001525672
-0.1663536	-0.3342872	-0.00708356
-0.1658632	-0.3335244	-0.001634796
-0.1591616	-0.3337968	0.00915404
-0.2869924	-0.3313448	0.0541072
-0.2763116	-0.331236	0.0599916
-0.2583844	-0.3305276	0.0668028
-0.2489576	-0.3306364	-0.002561008
-0.2447624	-0.3300368	-0.02310312
-0.1674976	-0.330582	-0.00708356
-0.2822516	-0.3292196	0.055796
-0.274514	-0.3277484	0.02157744
-0.2649228	-0.3296552	0.070726
-0.2609452	-0.3287292	0.0670208
-0.2229672	-0.3277484	0.0431004
-0.2949472	-0.3272036	-0.03225712
-0.2912408	-0.3255688	0.164174
-0.2741316	-0.3266584	0.1712028
-0.2739688	-0.3267676	0.0498572
-0.2706448	-0.3258956	0.1664624
-0.2225864	-0.3271488	0.01961588
-0.211688	-0.3261684	0.0577576
-0.2114704	-0.3260596	0.0636968
-0.1976304	-0.3267132	0.02838848
-0.1759432	-0.3270944	0.01002576
-0.1678252	-0.3253512	-0.0056668
-0.3699224	-0.3238252	0.0583028
-0.3695964	-0.3232804	0.0599916
-0.3154336	-0.3233892	0.147882
-0.2906424	-0.3249148	0.1721836
-0.2903696	-0.3239888	0.1654272
-0.2866648	-0.324588	0.0643508
-0.2832856	-0.3244248	0.0527448
-0.2829048	-0.3239344	0.0663668
-0.276094	-0.3244792	0.0118784
-0.2753308	-0.3230624	0.02076016
-0.25893	-0.3251328	0.073178
-0.2584392	-0.3242064	0.0688736
-0.2451448	-0.3247516	-0.02566412
-0.2340836	-0.3231716	0.0400492
-0.210762	-0.324588	0.060918
-0.1843356	-0.3231168	0.00915404
-0.1782332	-0.3248604	0.0107886
-0.3657816	-0.3228444	0.0586296
-0.289498	-0.3224088	0.1685872
-0.2848124	-0.3209372	0.066258
-0.2820868	-0.3222996	0.061572
-0.2642144	-0.3218092	0.0701812
-0.25735	-0.3219724	0.073396
-0.254244	-0.32279	0.0687644
-0.2533728	-0.3213188	0.0662036
-0.2436184	-0.3216456	0.001580128
-0.2331572	-0.3215368	0.0410844
-0.22324	-0.3221364	0.045498
-0.2123416	-0.3211008	0.0471324
-0.202426	-0.3221364	0.0513828
-0.1944692	-0.3213188	0.02419292
-0.1830272	-0.3224632	-0.0533988
-0.3675792	-0.3196296	0.0603188
-0.3192484	-0.3188124	0.2257456
-0.3167424	-0.3189756	0.1447212
-0.3136364	-0.3197384	0.2171368
-0.3130908	-0.3186488	0.2183352
-0.2973984	-0.319466	0.091922
-0.2913504	-0.32012	0.0668572
-0.2773476	-0.3206108	0.01340408
-0.2736412	-0.3197928	0.0421196
-0.263398	-0.3202836	0.065604
-0.259748	-0.3199568	0.0697996
-0.259748	-0.3199024	0.0677836
-0.228852	-0.3199024	0.0429368
-0.2283068	-0.3189756	0.0444624
-0.211688	-0.3198472	0.0483312
-0.208474	-0.320338	0.0473504
-0.2079284	-0.3193572	0.0449532
-0.2044964	-0.3193572	0.0512736
-0.3128728	-0.3179404	0.1424872
-0.3127648	-0.3179948	0.21997
-0.2959816	-0.31696	0.0986788
-0.2900436	-0.3176684	0.0420108
-0.28285	-0.317232	0.0663668
-0.2826872	-0.3170688	0.0585752
-0.2792532	-0.3170144	0.060918
-0.2784368	-0.3162516	0.01847164
-0.2729328	-0.3183216	0.0646232
-0.2728796	-0.3166872	0.1708756
-0.2699912	-0.317886	0.1699496
-0.2441088	-0.3173412	-0.028661
-0.2236208	-0.3166872	0.051546
-0.2031344	-0.31696	0.0483312
-0.1963232	-0.3182672	0.02037872
-0.1926168	-0.3182128	0.02097796
-0.1769244	-0.3161424	0.01051632
-0.1737652	-0.316796	0.01111556
-0.3225176	-0.3157064	0.135186
-0.2965272	-0.3147256	0.1698408
-0.2947828	-0.314344	0.0911048
-0.2881896	-0.3143988	0.068056
-0.2859564	-0.3145076	0.1613404
-0.2741864	-0.3140176	0.065822
-0.2720064	-0.3148892	0.1719112
-0.2711352	-0.3151616	0.0671296
-0.2538084	-0.3153796	0.062444
-0.246126	-0.3142896	0.042174
-0.2459064	-0.3144532	-0.03045916
-0.2193172	-0.3151072	0.0534532
-0.2055856	-0.3153796	0.03351032
-0.2022064	-0.3154888	0.0419016
-0.201608	-0.3141264	0.0507288
-0.1985016	-0.3148892	0.0458792
-0.1476648	-0.3141264	0.0052854
-0.327586	-0.3128728	0.150606
-0.320502	-0.31162	0.2109792
-0.3178316	-0.3134724	0.138564
-0.3040464	-0.3132544	0.1185668
-0.2997412	-0.3118924	0.12249
-0.2668848	-0.3137448	0.0475684
-0.2667768	-0.3135268	0.0455524
-0.319684	-0.3106388	0.2165916
-0.3181592	-0.3092772	0.2243836
-0.3123824	-0.3102032	0.2220408
-0.30252	-0.3099848	0.2135404
-0.302302	-0.3101488	0.126958
-0.292004	-0.310312	0.1283748
-0.2911876	-0.3111296	0.170222
-0.2718436	-0.3098216	0.053998
-0.2544616	-0.3099848	0.0687644
-0.2463436	-0.3096036	-0.03263856
-0.223022	-0.309386	0.0270262
-0.2168096	-0.3106388	0.02522804
-0.1998104	-0.3108028	0.0511648
-0.1858608	-0.3108572	0.0553056
-0.1816104	-0.3094404	-0.0584116
-0.1769244	-0.31004	0.0056668
-0.1700052	-0.3104756	0.0067566
-0.323226	-0.3088408	0.2018252
-0.3227352	-0.308078	0.2034056
-0.3217544	-0.3090044	0.2211144
-0.3157064	-0.30895	0.1377468
-0.310748	-0.3073152	0.2243292
-0.3048096	-0.3085688	0.141452
-0.3008324	-0.3069884	0.1269036
-0.2950556	-0.307806	0.069146
-0.294402	-0.3081872	0.1307176
-0.2940744	-0.307642	0.1324616
-0.2912408	-0.3088408	0.1296828
-0.278382	-0.3076964	0.1907096
-0.273914	-0.3073696	0.0524724
-0.2713532	-0.3088956	0.0692548
-0.2569144	-0.3091676	0.01683684
-0.2538084	-0.3086776	0.0699088
-0.2423112	-0.308732	-0.03427336
-0.1846616	-0.3085688	0.0561232
-0.1759984	-0.3081872	0.00664748
-0.1728388	-0.3091132	0.0056668
-0.1442312	-0.3080236	0.000762836
-0.3635484	-0.305844	0.0433184
-0.3136364	-0.306498	0.2250376
-0.3134184	-0.3051356	0.2217136
-0.3100396	-0.3050268	0.220406
-0.3079692	-0.3065524	0.2135948
-0.3075884	-0.3062252	0.12516
-0.3072608	-0.3058984	0.1290832
-0.3072608	-0.3057352	0.1268492
-0.306662	-0.3048632	0.132516
-0.2927124	-0.3060076	0.155946
-0.2922768	-0.305408	0.165754
-0.2767472	-0.3060076	0.096172
-0.2594752	-0.3058984	0.0788992
-0.2344644	-0.3055716	0.0151478
-0.1865692	-0.305408	0.059774
-0.1709316	-0.3064436	-0.002887968
-0.3240988	-0.3035012	0.2013896
-0.3159244	-0.3037732	0.2222584
-0.3088404	-0.3031196	0.22531
-0.3074788	-0.3034468	0.1986104
-0.3074256	-0.3037188	0.201008
-0.2939664	-0.3024112	0.1736548
-0.2905872	-0.303174	0.1830268
-0.2649228	-0.3032832	0.0551968
-0.2612728	-0.3032288	0.0559596
-0.2459064	-0.303174	-0.03558096
-0.3818016	-0.3002864	0.0668572
-0.3786408	-0.3011036	0.066258
-0.324044	-0.3005044	0.1844436
-0.318758	-0.3005044	0.1293012
-0.3156516	-0.3016484	0.1308268
-0.3153256	-0.3010492	0.1324616
-0.314998	-0.3000136	0.1277208
-0.3137992	-0.3008308	0.2290152
-0.2946748	-0.3009948	0.1076692
-0.2791452	-0.3009948	0.1831904
-0.2789272	-0.3012672	0.1939788
-0.2756032	-0.3012124	0.1841164
-0.2752756	-0.301376	0.1947964
-0.2740768	-0.3008308	0.097262
-0.2637788	-0.3008856	0.0830404
-0.2596384	-0.3001224	0.0504564
-0.2565868	-0.3010492	0.0458792
-0.2354452	-0.3015936	0.00561236
-0.1939804	-0.3022476	0.00719248
-0.190056	-0.3015392	0.00708356
-0.186514	-0.3016484	0.00779172
-0.1825916	-0.300722	0.00762836
-0.3248604	-0.2990876	0.135186
-0.3178316	-0.2985968	0.1262496
-0.3109656	-0.298924	0.127612
-0.3087872	-0.2985424	0.1964856
-0.3078612	-0.299578	0.1264132
-0.3077512	-0.2996868	0.1366028
-0.3069348	-0.2977252	0.127394
-0.3048628	-0.297998	0.198992
-0.3042644	-0.2984336	0.2119604
-0.2967448	-0.2980524	0.1015664
-0.2940212	-0.2998504	0.1111564
-0.2937484	-0.2993052	0.10282
-0.2864468	-0.2983792	0.1067972
-0.2791452	-0.2989784	0.01100664
-0.2619812	-0.2977252	0.0563412
-0.1816652	-0.2985968	-0.060646
-0.1739828	-0.298924	-0.001416756
-0.3837088	-0.2975072	0.0667484
-0.3826732	-0.2956548	0.0639696
-0.3796764	-0.2965812	0.0614628
-0.3274212	-0.2970712	0.1332788
-0.3274212	-0.2969624	0.1311536
-0.3270404	-0.2954912	0.2006812
-0.3204472	-0.2970168	0.1305544
-0.3171232	-0.297344	0.1314808
-0.3132556	-0.2963084	0.212396
-0.305954	-0.2958728	0.1323524
-0.3026296	-0.2964176	0.135186
-0.3019212	-0.2967988	0.1758888
-0.2990328	-0.296036	0.1100124
-0.295546	-0.295764	0.1101756
-0.2928756	-0.2975616	0.1158424
-0.2922768	-0.2959816	0.0686008
-0.2884072	-0.2954912	0.1089768
-0.2771832	-0.2967444	0.1824276
-0.2716808	-0.2956548	0.0883256
-0.2608372	-0.2956	0.05912
-0.2454176	-0.2968536	-0.03846896
-0.2259104	-0.296908	0.001362088
-0.2214956	-0.2954368	-0.002070672
-0.2123416	-0.2967988	0.01307712
-0.17954	-0.2956	0.003650596
-0.3821824	-0.294674	0.061572
-0.3815288	-0.2933664	0.0589564
-0.329982	-0.2952188	0.1295192
-0.3294384	-0.2938564	0.1305544
-0.3278036	-0.2953276	0.1898376
-0.3256236	-0.2934752	0.1331156
-0.3118388	-0.2950008	0.222204
-0.305518	-0.2944016	0.2165916
-0.301158	-0.2951644	0.1768696
-0.2981616	-0.2939108	0.1027108
-0.2978888	-0.2936388	0.1339328
-0.2916232	-0.29511	0.1105028
-0.2911876	-0.2939656	0.0755208
-0.2867728	-0.2933664	0.1598148
-0.284212	-0.2938564	0.102166
-0.2780012	-0.294892	0.06179
-0.2729876	-0.2946192	0.1752896
-0.2605096	-0.2946192	0.0622804
-0.2570224	-0.2952188	0.0500204
-0.2371896	-0.2933664	-0.01166056
-0.2108716	-0.294674	0.00871816
-0.2076024	-0.2949464	0.00746496
-0.3809836	-0.2924944	0.05487
-0.3809304	-0.292222	0.05645
-0.3293836	-0.2915136	0.186732
-0.3291656	-0.2912956	0.1885844
-0.3227904	-0.2916224	0.1879308
-0.3224628	-0.292658	0.19921
-0.3217012	-0.2922764	0.1328428
-0.3176688	-0.29135	0.1330608
-0.3154336	-0.2925488	0.2046044
-0.3092228	-0.2926032	0.2017164
-0.3079144	-0.292658	0.2167004
-0.300014	-0.2914048	0.0475684
-0.2865548	-0.2916768	0.0569404
-0.2730976	-0.2918404	0.0917584
-0.2594204	-0.2925488	0.063152
-0.2592024	-0.2922764	0.0591744
-0.2517912	-0.2916768	0.0563412
-0.2463968	-0.292876	-0.0405396
-0.2368072	-0.2926032	-0.01013492
-0.235936	-0.2908596	-0.00751944
-0.2305964	-0.2929304	0.00909956
-0.2297784	-0.2918404	-0.00397776
-0.226346	-0.292004	-0.00479504
-0.2089096	-0.292004	-0.00523092
-0.2012804	-0.290914	-0.00479504
-0.1804664	-0.2914592	-0.064896
-0.1800308	-0.2908596	-0.0669664
-0.1734924	-0.291568	-0.00125338
-0.3797848	-0.290424	0.0520908
-0.3796764	-0.29026	0.0501836
-0.379186	-0.289334	0.047732
-0.3288928	-0.2907508	0.1901648
-0.3277488	-0.2901512	0.130064
-0.325296	-0.2897156	0.1879308
-0.325188	-0.2900424	0.1903828
-0.3203392	-0.28868	0.2046044
-0.3200116	-0.2888984	0.1346412
-0.317396	-0.2902056	0.116442
-0.3170684	-0.29026	0.142106
-0.31636	-0.2888984	0.145212
-0.310422	-0.2900968	0.2139216
-0.3097684	-0.2889528	0.2151748
-0.2960916	-0.2903696	0.0474048
-0.2929304	-0.2905328	0.1034192
-0.292004	-0.2891704	0.0569948
-0.28868	-0.289334	0.0535076
-0.2857384	-0.2899336	0.0996048
-0.264434	-0.2894972	0.0455524
-0.2617084	-0.2906964	0.0522544
-0.2547344	-0.2904784	0.0589564
-0.2538632	-0.2892252	0.0508376
-0.2525544	-0.2891704	0.01073416
-0.2501036	-0.2885168	0.056668
-0.2473232	-0.2892796	0.06495
-0.2473232	-0.289552	0.06337
-0.21158	-0.2905328	-0.0063752
-0.2089644	-0.2907508	0.01225984
-0.1973576	-0.29026	-0.004577
-0.1868416	-0.2901512	-0.001689256
-0.1834628	-0.2903696	-0.001144252
-0.37815	-0.2873728	0.0448984
-0.329656	-0.2870456	0.1295736
-0.32655	-0.2862828	0.193434
-0.3238796	-0.288026	0.197194
-0.319684	-0.2878628	0.1184036
-0.3193032	-0.287318	0.1413976
-0.3190304	-0.2865552	0.1310992
-0.318214	-0.2882444	0.1859692
-0.3166876	-0.286446	0.1951232
-0.3127648	-0.2874272	0.2092904
-0.3070428	-0.2878628	0.200354
-0.303556	-0.287318	0.1986104
-0.3009952	-0.2874272	0.1789948
-0.3009404	-0.2869912	0.1765424
-0.298978	-0.2881356	0.1258684
-0.298052	-0.2863372	0.1267948
-0.2976164	-0.2875904	0.1797032
-0.2915136	-0.28819	0.0544884
-0.2879716	-0.2879716	0.0489852
-0.2842668	-0.2879172	0.03808732
-0.2507568	-0.286228	0.00779172
-0.246126	-0.2869912	-0.0449532
-0.2457436	-0.2865552	0.0598828
-0.242584	-0.2869912	0.0642964
-0.2128872	-0.2866644	-0.00495844
-0.1808472	-0.2865552	-0.0688188
-0.1742008	-0.2865552	-0.001798172
-0.3764072	-0.2842664	0.0415204
-0.3726476	-0.2841032	0.03672524
-0.3252428	-0.2851932	0.1348588
-0.3250252	-0.2845392	0.1362756
-0.319358	-0.2843756	0.1908732
-0.318758	-0.2843212	0.1972484
-0.3155984	-0.2849748	0.2004632
-0.3153256	-0.2861736	0.120038
-0.3147804	-0.285084	0.1212912
-0.311892	-0.2858468	0.2102708
-0.3054084	-0.2841032	0.1996456
-0.3030104	-0.2845936	0.1843888
-0.3028476	-0.2853564	0.195178
-0.2904792	-0.2861736	0.0494756
-0.289934	-0.2851384	0.047078
-0.289716	-0.2850292	0.0452796
-0.2896612	-0.2849748	0.0434272
-0.2893884	-0.2843756	0.0411388
-0.2869924	-0.2861736	0.160414
-0.286174	-0.2849748	0.03618024
-0.2857384	-0.2842664	0.03383728
-0.2689552	-0.2843756	-0.03421888
-0.251956	-0.284648	0.0652228
-0.2484688	-0.2848116	0.0601552
-0.2455256	-0.2855744	0.066694
-0.2143036	-0.284648	0.1283748
-0.2091272	-0.2848116	0.01253232
-0.179758	-0.2847024	-0.0675112
-0.37608	-0.2838308	0.039613
-0.335922	-0.2837764	0.1896744
-0.3310728	-0.2825772	0.110666
-0.3276392	-0.28285	0.113554
-0.3182672	-0.2831768	0.1983924
-0.3177768	-0.2838308	0.11982
-0.3121644	-0.2825772	0.1886936
-0.3098216	-0.2820328	0.1374744
-0.309278	-0.2830136	0.1836808
-0.3090052	-0.2827956	0.1875492
-0.3087324	-0.283722	0.1985016
-0.3054084	-0.2820872	0.1837896
-0.3045372	-0.2823596	0.2023704
-0.3016488	-0.2825772	0.1970304
-0.2848672	-0.2830136	0.02969612
-0.2848124	-0.2826864	0.03133092
-0.2840488	-0.2816512	0.02729872
-0.2820336	-0.282414	0.091268
-0.2648696	-0.28285	0.0642964
-0.2583844	-0.283722	0.06179
-0.2576228	-0.2822508	0.0668028
-0.2506472	-0.282196	0.0659312
-0.2501568	-0.2818144	0.0506744
-0.2477604	-0.2833948	0.0651136
-0.243946	-0.2825772	0.0689824
-0.243836	-0.2823596	0.0630976
-0.2166468	-0.2823052	0.1303364
-0.2138132	-0.2833948	0.12941
-0.2043316	-0.2823596	0.014058
-0.2029148	-0.2826864	0.1346412
-0.2026972	-0.2820328	0.1360576
